frame_index,shape,color_mask,cx,cy,area
985,quadrilateral,red,1913,87,1990
985,circle,yellow,1233,464,33003
985,triangle,blue,1564,565,20843
985,pentagon,magenta,187,615,36371
985,quadrilateral,bright_green,612,349,26739
986,quadrilateral,red,1887,80,10081
986,circle,yellow,1233,439,32968
986,triangle,blue,1600,539,21020
986,pentagon,magenta,211,656,36621
986,pentagon,bright_green,622,311,26860
987,quadrilateral,red,1861,73,16950
987,circle,yellow,1231,415,32973
987,triangle,blue,1631,509,20874
987,pentagon,magenta,245,694,36581
987,quadrilateral,bright_green,632,274,27026
988,quadrilateral,red,1821,70,20238
988,circle,yellow,1226,390,33040
988,triangle,blue,1662,481,21114
988,pentagon,magenta,315,708,36648
988,quadrilateral,bright_green,642,237,27036
989,quadrilateral,red,1765,69,20090
989,circle,yellow,1218,366,33054
989,triangle,blue,1692,451,20881
989,pentagon,magenta,391,712,36539
989,quadrilateral,bright_green,652,199,26940
990,quadrilateral,red,1709,69,20039
990,circle,yellow,1208,341,33017
990,triangle,blue,1723,422,20713
990,pentagon,magenta,466,714,36485
990,quadrilateral,bright_green,662,161,26836
991,quadrilateral,red,1673,76,21800
991,circle,yellow,1195,318,33033
991,triangle,blue,1751,393,21031
991,pentagon,magenta,542,716,36452
991,quadrilateral,bright_green,673,123,26907
992,quadrilateral,red,1621,80,23286
992,circle,yellow,1179,294,33002
992,triangle,blue,1779,363,21059
992,pentagon,magenta,614,704,36549
992,quadrilateral,bright_green,683,86,26887
993,quadrilateral,red,1567,84,24301
993,circle,yellow,1161,272,33007
993,triangle,blue,1802,332,20761
993,pentagon,magenta,685,688,36391
993,pentagon,bright_green,683,121,26976
994,quadrilateral,red,1513,88,25375
994,circle,yellow,1139,250,33008
994,triangle,blue,1817,299,20862
994,pentagon,magenta,740,660,36429
994,quadrilateral,bright_green,683,159,26739
995,quadrilateral,red,1459,92,26648
995,circle,yellow,1113,230,32990
995,quadrilateral,blue,1831,266,20554
995,pentagon,magenta,791,628,36383
995,quadrilateral,bright_green,683,197,26999
996,quadrilateral,red,1407,97,28109
996,circle,yellow,1084,211,33008
996,quadrilateral,blue,1844,232,19639
996,pentagon,magenta,842,598,36592
996,quadrilateral,bright_green,683,235,26865
997,quadrilateral,red,1357,104,30045
997,circle,yellow,1050,195,32999
997,quadrilateral,blue,1857,198,17948
997,pentagon,magenta,893,566,36436
997,quadrilateral,bright_green,683,273,26816
998,quadrilateral,red,1313,124,29937
998,circle,yellow,1013,182,32991
998,quadrilateral,blue,1873,167,14584
998,pentagon,magenta,944,534,36342
998,quadrilateral,bright_green,684,311,26805
999,quadrilateral,red,1273,145,29883
999,circle,yellow,974,170,33055
999,triangle,blue,1887,153,8057
999,pentagon,magenta,995,504,36521
999,quadrilateral,bright_green,683,349,26925
1000,quadrilateral,red,1241,170,30015
1000,circle,yellow,934,160,33080
1000,triangle,blue,1905,174,1491
1000,pentagon,magenta,1046,472,36360
1000,quadrilateral,bright_green,683,387,26865
1001,quadrilateral,red,1215,198,30013
1001,circle,yellow,893,150,33007
1001,pentagon,magenta,1097,441,36353
1001,quadrilateral,bright_green,683,425,26846
1002,polygon,red,1203,220,27334
1002,circle,yellow,853,140,33016
1002,pentagon,magenta,1147,409,36612
1002,quadrilateral,bright_green,683,463,26713
1003,pentagon,red,1189,216,17644
1003,circle,yellow,813,132,32994
1003,pentagon,magenta,1198,378,36495
1003,quadrilateral,bright_green,683,501,26800
1004,polygon,red,1166,252,13481
1004,circle,yellow,770,138,33047
1004,pentagon,magenta,1248,347,36706
1004,quadrilateral,bright_green,684,539,26865
1005,pentagon,red,1164,321,18684
1005,circle,yellow,727,143,32969
1005,pentagon,magenta,1298,316,36696
1005,quadrilateral,bright_green,685,577,26644
1006,pentagon,red,1193,357,27084
1006,circle,yellow,684,147,33019
1006,pentagon,magenta,1346,283,36365
1006,quadrilateral,bright_green,686,615,26897
1007,quadrilateral,red,1215,381,30010
1007,circle,yellow,640,152,33040
1007,pentagon,magenta,1396,252,36418
1007,quadrilateral,bright_green,687,653,26762
1008,quadrilateral,red,1237,410,29999
1008,circle,yellow,600,162,33038
1008,pentagon,magenta,1458,236,36384
1008,quadrilateral,bright_green,687,691,26739
1009,quadrilateral,red,1263,437,29817
1009,circle,yellow,566,178,33036
1009,pentagon,magenta,1524,256,36520
1009,quadrilateral,bright_green,689,729,26737
1010,quadrilateral,red,1295,462,30020
1010,circle,yellow,540,198,33035
1010,pentagon,magenta,1590,276,36465
1010,quadrilateral,bright_green,690,767,26817
1011,quadrilateral,red,1331,485,29793
1011,circle,yellow,520,220,33028
1011,pentagon,magenta,1654,296,36437
1011,quadrilateral,bright_green,695,805,26832
1012,quadrilateral,red,1379,500,29964
1012,circle,yellow,503,243,32946
1012,pentagon,magenta,1702,328,36456
1012,quadrilateral,bright_green,700,843,26807
1013,quadrilateral,red,1433,507,29868
1013,circle,yellow,489,267,32979
1013,pentagon,magenta,1740,364,36475
1013,quadrilateral,bright_green,705,881,26781
1014,quadrilateral,red,1487,507,29937
1014,circle,yellow,475,290,32994
1014,pentagon,magenta,1776,401,36560
1014,quadrilateral,bright_green,711,901,26821
1015,quadrilateral,red,1542,506,30071
1015,circle,yellow,463,314,32978
1015,pentagon,magenta,1795,442,36378
1015,quadrilateral,bright_green,722,863,26870
1016,quadrilateral,red,1597,505,29929
1016,circle,yellow,454,338,33043
1016,pentagon,magenta,1814,482,36209
1016,quadrilateral,bright_green,734,825,26867
1017,quadrilateral,red,1651,505,29595
1017,circle,yellow,450,363,32995
1017,pentagon,magenta,1827,523,34766
1017,quadrilateral,bright_green,748,789,26677
1018,polygon,red,1697,499,25606
1018,circle,yellow,448,388,33027
1018,triangle,blue,1905,730,1537
1018,pentagon,magenta,1835,565,33197
1018,quadrilateral,bright_green,762,751,26799
1019,polygon,red,1748,490,21553
1019,circle,yellow,445,413,32980
1019,quadrilateral,blue,1894,752,3499
1019,pentagon,magenta,1839,606,32160
1019,quadrilateral,bright_green,775,713,26816
1020,pentagon,red,1808,483,19187
1020,circle,yellow,443,438,33016
1020,pentagon,blue,1880,783,4839
1020,pentagon,magenta,1833,647,33691
1020,quadrilateral,bright_green,787,677,26789
1021,pentagon,red,1862,509,20881
1021,circle,yellow,455,462,33008
1021,pentagon,blue,1875,801,7623
1021,pentagon,magenta,1812,685,36561
1021,quadrilateral,bright_green,800,639,26891
1022,quadrilateral,red,1881,542,15756
1022,circle,yellow,466,486,33022
1022,polygon,blue,1867,813,12726
1022,pentagon,magenta,1770,720,36604
1022,quadrilateral,bright_green,811,601,26828
1023,quadrilateral,red,1903,559,6419
1023,circle,yellow,482,509,33003
1023,polygon,blue,1843,835,17561
1023,pentagon,magenta,1721,750,36399
1023,quadrilateral,bright_green,821,563,26845
1024,circle,yellow,512,527,33014
1024,pentagon,blue,1798,850,19347
1024,pentagon,magenta,1661,775,36303
1024,quadrilateral,bright_green,830,525,26804
1025,circle,yellow,552,536,33014
1025,triangle,blue,1755,828,19688
1025,pentagon,magenta,1594,792,36455
1025,quadrilateral,bright_green,839,489,26939
1026,circle,yellow,593,527,32954
1026,triangle,blue,1717,802,20772
1026,pentagon,magenta,1524,800,36415
1026,quadrilateral,bright_green,849,450,26991
1027,circle,yellow,625,510,33021
1027,triangle,blue,1692,773,21102
1027,pentagon,magenta,1451,794,36542
1027,quadrilateral,bright_green,858,412,26924
1028,circle,yellow,652,491,32978
1028,triangle,blue,1674,741,20970
1028,pentagon,magenta,1386,774,36411
1028,quadrilateral,bright_green,867,375,26889
1029,circle,yellow,677,470,33006
1029,triangle,blue,1659,709,20866
1029,pentagon,magenta,1332,746,36439
1029,quadrilateral,bright_green,877,337,26815
1030,circle,yellow,702,450,33040
1030,triangle,blue,1647,677,20841
1030,pentagon,magenta,1284,714,36381
1030,quadrilateral,bright_green,887,299,26868
1031,circle,yellow,721,428,32991
1031,triangle,blue,1639,645,21003
1031,pentagon,magenta,1241,682,36535
1031,quadrilateral,bright_green,895,263,26977
1032,circle,yellow,721,403,33017
1032,triangle,blue,1631,613,21087
1032,pentagon,magenta,1200,647,36307
1032,quadrilateral,bright_green,905,225,26868
1033,circle,yellow,721,379,32986
1033,triangle,blue,1622,580,20721
1033,pentagon,magenta,1161,612,36436
1033,quadrilateral,bright_green,913,186,27013
1034,circle,yellow,721,354,33007
1034,triangle,blue,1611,548,20714
1034,pentagon,magenta,1124,576,36355
1034,quadrilateral,bright_green,919,149,26958
1035,circle,yellow,721,329,32941
1035,triangle,blue,1597,517,21055
1035,pentagon,magenta,1088,540,36418
1035,quadrilateral,bright_green,911,140,26818
1036,circle,yellow,721,304,32985
1036,triangle,blue,1581,485,20981
1036,pentagon,magenta,1051,505,36355
1036,quadrilateral,bright_green,923,103,26829
1037,circle,yellow,720,279,32982
1037,triangle,blue,1565,454,20813
1037,pentagon,magenta,1015,469,36216
1037,quadrilateral,bright_green,931,91,26748
1038,circle,yellow,719,254,32991
1038,triangle,blue,1546,423,20998
1038,pentagon,magenta,979,434,36536
1038,quadrilateral,bright_green,930,129,26839
1039,quadrilateral,red,1909,990,3373
1039,circle,yellow,715,230,32983
1039,triangle,blue,1527,392,20718
1039,pentagon,magenta,943,398,36543
1039,quadrilateral,bright_green,929,167,26832
1040,quadrilateral,red,1890,1000,8937
1040,circle,yellow,708,205,33024
1040,triangle,blue,1508,362,20824
1040,pentagon,magenta,906,362,36253
1040,polygon,bright_green,929,202,25215
1041,quadrilateral,red,1869,1010,13775
1041,circle,yellow,695,181,32965
1041,triangle,blue,1484,332,20816
1041,pentagon,magenta,864,329,36242
1041,polygon,bright_green,956,225,15663
1042,quadrilateral,red,1841,1015,18228
1042,circle,yellow,677,156,32313
1042,triangle,blue,1458,303,20986
1042,pentagon,magenta,805,305,36170
1042,pentagon,bright_green,960,277,16685
1043,quadrilateral,red,1789,1019,17089
1043,circle,yellow,652,129,29697
1043,triangle,blue,1430,275,21032
1043,pentagon,magenta,741,289,36232
1043,quadrilateral,bright_green,928,320,24612
1044,quadrilateral,red,1737,1019,17068
1044,circle,yellow,634,110,31077
1044,triangle,blue,1400,247,20923
1044,pentagon,magenta,672,301,36242
1044,quadrilateral,bright_green,917,357,26995
1045,quadrilateral,red,1684,1018,17402
1045,circle,yellow,611,96,32427
1045,triangle,blue,1363,222,20744
1045,pentagon,magenta,619,329,36332
1045,quadrilateral,bright_green,913,394,26942
1046,quadrilateral,red,1631,1016,17958
1046,circle,yellow,586,82,30085
1046,triangle,blue,1316,204,20799
1046,pentagon,magenta,574,361,36353
1046,quadrilateral,bright_green,909,433,26764
1047,quadrilateral,red,1577,1014,18628
1047,circle,yellow,561,70,26767
1047,triangle,blue,1265,191,21022
1047,pentagon,magenta,530,393,36521
1047,quadrilateral,bright_green,905,471,27015
1048,quadrilateral,red,1527,1009,20045
1048,circle,yellow,524,64,24549
1048,triangle,blue,1210,200,20727
1048,pentagon,magenta,484,424,36371
1048,quadrilateral,bright_green,901,509,26792
1049,quadrilateral,red,1491,997,23192
1049,circle,yellow,481,60,23238
1049,triangle,blue,1164,219,20919
1049,pentagon,magenta,436,455,36614
1049,quadrilateral,bright_green,898,547,26794
1050,quadrilateral,red,1463,985,26824
1050,circle,yellow,441,63,24197
1050,triangle,blue,1125,243,21016
1050,pentagon,magenta,391,486,36420
1050,quadrilateral,bright_green,894,585,26761
1051,quadrilateral,red,1437,969,29916
1051,circle,yellow,404,70,26703
1051,triangle,blue,1093,269,20950
1051,pentagon,magenta,350,520,36458
1051,quadrilateral,bright_green,891,623,26807
1052,quadrilateral,red,1411,944,29951
1052,circle,yellow,380,82,29983
1052,triangle,blue,1065,297,20862
1052,pentagon,magenta,326,558,36468
1052,quadrilateral,bright_green,889,661,26793
1053,quadrilateral,red,1375,922,30028
1053,circle,yellow,358,96,32544
1053,triangle,blue,1043,327,20979
1053,pentagon,magenta,330,598,36651
1053,quadrilateral,bright_green,885,699,26846
1054,quadrilateral,red,1337,901,30024
1054,circle,yellow,338,117,33025
1054,triangle,blue,1024,357,20918
1054,pentagon,magenta,375,628,36412
1054,quadrilateral,bright_green,885,737,26853
1055,quadrilateral,red,1297,881,29931
1055,circle,yellow,318,139,33024
1055,triangle,blue,1008,388,20749
1055,pentagon,magenta,442,643,36314
1055,quadrilateral,bright_green,889,775,26722
1056,quadrilateral,red,1253,866,30018
1056,circle,yellow,298,162,33023
1056,triangle,blue,995,419,20930
1056,pentagon,magenta,512,650,36436
1056,quadrilateral,bright_green,898,813,26856
1057,quadrilateral,red,1201,857,30020
1057,circle,yellow,280,184,33036
1057,triangle,blue,985,451,21060
1057,pentagon,magenta,584,654,36374
1057,quadrilateral,bright_green,917,848,26806
1058,quadrilateral,red,1151,850,29958
1058,circle,yellow,261,206,33010
1058,triangle,blue,977,482,20713
1058,pentagon,magenta,655,658,36512
1058,quadrilateral,bright_green,928,811,26870
1059,polygon,red,1103,858,28348
1059,circle,yellow,242,229,32985
1059,triangle,blue,969,514,20784
1059,pentagon,magenta,726,659,36341
1059,quadrilateral,bright_green,939,773,26793
1060,polygon,red,1051,872,25824
1060,circle,yellow,223,251,32961
1060,quadrilateral,blue,965,543,20028
1060,pentagon,magenta,797,652,36352
1060,quadrilateral,bright_green,959,738,24112
1061,quadrilateral,red,996,866,29543
1061,circle,yellow,208,275,33019
1061,polygon,blue,973,550,11569
1061,pentagon,magenta,867,646,36574
1061,pentagon,bright_green,1000,707,15176
1062,quadrilateral,red,945,873,29979
1062,circle,yellow,199,299,32974
1062,quadrilateral,blue,953,507,817
1062,pentagon,magenta,935,632,36405
1062,polygon,bright_green,1052,679,5518
1063,quadrilateral,red,897,886,29912
1063,circle,yellow,189,323,32959
1063,polygon,blue,870,682,2146
1063,pentagon,magenta,991,608,36331
1063,polygon,bright_green,1087,672,720
1063,quadrilateral,bright_green,889,663,1453
1064,quadrilateral,red,854,903,30029
1064,circle,yellow,179,347,32943
1064,polygon,blue,925,700,13118
1064,pentagon,magenta,1037,578,36460
1064,pentagon,bright_green,917,597,5226
1065,quadrilateral,red,815,922,30030
1065,circle,yellow,172,372,33025
1065,quadrilateral,blue,920,708,20122
1065,pentagon,magenta,1079,545,36255
1065,pentagon,bright_green,943,553,9428
1066,quadrilateral,red,773,939,30033
1066,circle,yellow,168,397,32967
1066,triangle,blue,906,733,20966
1066,pentagon,magenta,1121,512,36373
1066,pentagon,bright_green,970,511,13577
1067,quadrilateral,red,729,955,29984
1067,circle,yellow,168,422,33027
1067,triangle,blue,886,763,21023
1067,pentagon,magenta,1162,480,36284
1067,pentagon,bright_green,999,472,17523
1068,quadrilateral,red,685,973,30261
1068,circle,yellow,175,446,32965
1068,triangle,blue,851,787,20894
1068,pentagon,magenta,1204,448,36255
1068,pentagon,bright_green,1026,435,21389
1069,quadrilateral,red,642,981,27928
1069,circle,yellow,194,468,33036
1069,triangle,blue,801,800,20716
1069,pentagon,magenta,1246,416,36341
1069,pentagon,bright_green,1052,397,24652
1070,quadrilateral,red,597,989,25799
1070,circle,yellow,226,485,32980
1070,triangle,blue,746,804,20791
1070,pentagon,magenta,1288,384,36365
1070,quadrilateral,bright_green,1075,361,26783
1071,quadrilateral,red,547,992,24848
1071,circle,yellow,268,492,33030
1071,triangle,blue,690,802,20813
1071,pentagon,magenta,1331,352,36289
1071,quadrilateral,bright_green,1089,325,26931
1072,quadrilateral,red,494,991,25076
1072,circle,yellow,313,491,32957
1072,triangle,blue,636,794,20733
1072,pentagon,magenta,1374,322,36509
1072,quadrilateral,bright_green,1103,287,27102
1073,quadrilateral,red,443,990,25522
1073,circle,yellow,354,487,33013
1073,triangle,blue,593,774,20774
1073,pentagon,magenta,1422,292,36532
1073,quadrilateral,bright_green,1117,251,26978
1074,quadrilateral,red,395,983,27383
1074,circle,yellow,389,472,33011
1074,triangle,blue,570,746,20685
1074,pentagon,magenta,1476,266,36417
1074,quadrilateral,bright_green,1131,213,26870
1075,quadrilateral,red,351,977,29307
1075,circle,yellow,425,458,33010
1075,triangle,blue,555,716,20749
1075,pentagon,magenta,1539,248,36286
1075,quadrilateral,bright_green,1144,175,26770
1076,quadrilateral,red,305,964,29947
1076,circle,yellow,456,440,33022
1076,triangle,blue,546,685,20873
1076,pentagon,magenta,1607,240,36380
1076,quadrilateral,bright_green,1158,139,26890
1077,quadrilateral,red,269,944,30045
1077,circle,yellow,478,419,33008
1077,triangle,blue,541,654,20690
1077,pentagon,magenta,1677,238,36414
